Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
7692731317,GAV5379,NY,PAS,09/13/2014,21,4DSD,ME/BE,T,5780,6330,6430,,0078,78,78,355141,T302,J,0822A,,K,F,400,7th Ave,,01/05/0001 12:00:00 PM,408,d1,,Y,0800A,0830A,BK,,2012,,0,C1 3,21-No Parking (street clean),,,
7893993297,69407MC,NY,COM,02/18/2015,14,UTIL,INTER,T,34710,13610,10810,,0018,18,18,346409,T106,A,0704A,,NY,O,224,W 47th St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WHITE,,2012,,0,C 17,14-No Standing,,,
8038612498,31163KA,NY,COM,06/13/2015,14,UTIL,ISUZU,T,26790,22890,21690,,0005,5,5,359567,T101,C,1123A,,NY,O,145,Mott St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WH,,2007,,0,04 1,14-No Standing,,,
7161055441,GPZ2497,NY,PAS,10/08/2014,71,4DSD,CHEVR,T,40604,0,0,,122,122,122,354173,T303,M,0903A,,R,I,N,S Railroad Ave,10ft E/of Kelvin Ave,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,GY,,0,,0,A-AM,71A-Insp Sticker Expired (NYS),,,
7071115000,55043MB,NY,COM,08/20/2014,38,VAN,WORKH,T,31190,97530,37330,,0033,33,33,355677,T103,I,0247P,,NY,F,1365,St Nicholas Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,BROWN,,2011,,0,23 7,38-Failure to Display Muni Rec,,,
7098991855,GCG4480,NY,PHS,12/14/2014,70,SUBN,TOYOT,T,61090,65490,36590,,109,109,109,361266,T401,P,0122P,,Q,F,142-10A,Roosevelt Ave,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,GREEN,,1997,,0,03-A,70A-Reg. Sticker Expired (NYS),,,
7688361746,82613JY,NY,COM,03/13/2015,70,DELV,HINO,T,55090,11110,11090,,104,104,104,357054,T401,N,0418P,,Q,O,61-40,Maurice Ave,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,WHITE,,2008,,0,K 41,70A-Reg. Sticker Expired (NYS),,,
8008087122,WXC37R,NJ,PAS,05/18/2015,21,4DSD,VOLKS,T,18270,10110,10010,,0019,19,19,361862,T103,K,1136A,,NY,F,317,E 64th St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1100A,1230A,BLACK,,0,,0,54 7,21-No Parking (street clean),,,
7333989628,GFG2335,NY,PAS,12/11/2014,16,SUBN,BMW,T,13610,37350,37370,,0034,34,34,355134,T103,B,0607A,,NY,F,4247,Broadway,,01/05/0001 12:00:00 PM,408,k2,,YYYYYYY,0600A,0900A,GY,,2002,,0,CC3,16A-No Std (Com Veh) Non-COM,,,
7781119630,ETU4022,NY,PAS,10/08/2014,40,SUBN,ME/BE,T,12720,23290,23490,,107,107,107,356342,T402,P,0153P,,Q,F,15025,61st Rd,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,WH,,2014,,4,D 42,40-Fire Hydrant,,,
8007632207,JRK5683,PA,PAS,12/02/2014,21,4DSD,NISSA,T,86630,14130,14180,,0063,63,63,346022,T802,A,0246A,,K,F,1940,Utica Ave,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1200A,0300A,BLACK,,0,,0,A 31,21-No Parking (street clean),,,
7187903078,FDZ3308,NY,PAS,07/08/2014,21,4DSD,NISSA,T,10230,73330,5280,,0068,68,68,332021,T302,L,0850A,,K,F,276,73rd St,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,BL,,2010,,0,A 32,21-No Parking (street clean),,,
7012279382,T644675C,NY,OMT,04/09/2015,37,4DSD,NISSA,T,13610,35550,35570,,0020,20,20,358669,T103,Q,0814P,1254P,NY,F,2421,Broadway,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,1000P,GY,,2009,107-4870,0,C 77,37-Expired Muni Meter,,,
7793925725,31838ME,NY,COM,06/17/2015,71,REFG,UD,T,61090,66890,51790,,115,115,115,356327,T401,E,0132P,,Q,F,95-49,Roosevelt Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WH,,2006,,0,17 4,71A-Insp Sticker Expired (NYS),,,
7463993978,68466ME,NY,COM,02/05/2015,74,VAN,CHEVR,T,51090,39635,27225,,105,105,105,361073,T402,P,0559P,,Q,F,248-49,Jericho Tpke,,01/05/0001 12:00:00 PM,408,j2,,,,,BK,,2006,,0,I 42,74B-Covered Plate,,,
7125853286,GRP7570,NY,PAS,11/19/2014,21,SUBN,JEEP,T,52530,44930,51530,,0090,90,90,358183,T301,A,1156A,,K,O,184,Jackson St,,01/05/0001 12:00:00 PM,408,d1,,Y,1130A,0100P,GY,,2014,,0,15 3,21-No Parking (street clean),,,
7728321158,GUV1269,NY,PAS,05/12/2015,21,4DSD,INFIN,T,50830,51430,42730,,0073,73,73,356332,T301,M,0837A,,K,F,171,Thomas S Boyland St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0830A,1000A,WH,,2004,,0,A 31,21-No Parking (street clean),,,
7733495090,87481JV,NY,COM,04/24/2015,53,DELV,INTER,T,70130,89930,12660,,0084,84,84,347663,T301,M,0142P,,K,O,65,Pearl St,,01/05/0001 12:00:00 PM,408,f6,,,,,WHITE,,0,,0,A 31,53-Safety Zone,,,
7232394093,EJ829E,NY,PAS,12/02/2014,21,SUBN,DODGE,T,10530,5580,5680,,0068,68,68,357093,T302,A,1144A,,K,F,526,79th St,,01/05/0001 12:00:00 PM,408,d1,,Y,1130A,0100P,WH,,2009,,0,21 3,21-No Parking (street clean),,,
8002835426,XY981R,NJ,PAS,01/12/2015,69,VAN,NISSA,T,17530,0,0,,0013,13,13,361319,T102,N,0245P,,NY,I,N,E 27th St,35ft W/of Park Ave S,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0800A,0600P,WHITE,,0,,0,01 6,69-Failure to Disp Muni Recpt,,,
8002835426,XY981R,NJ,PAS,01/12/2015,69,VAN,NISSA,T,17530,0,0,,0013,13,13,361319,T102,N,0245P,,NY,I,N,E 27th St,35ft W/of Park Ave S,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0800A,0600P,WHITE,,0,,0,01 6,69-Failure to Disp Muni Recpt,,,
7131481579,96501JX,NY,COM,10/06/2014,47,VAN,FORD,T,25390,18130,18150,,0018,18,18,354150,T106,E,0851A,,NY,F,600,Madison Ave,,01/05/0001 12:00:00 PM,408,l2,,Y,0700A,0700P,WHITE,,2006,,0,S6 9,47-Double PKG-Midtown,,,
7485991498,1141767,IN,PAS,05/12/2015,38,TRLR,INTER,T,51090,45590,17340,,102,102,102,361836,T402,B,0104P,,Q,F,84-17,Jamaica Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,WHITE,,0,,0,17 4,38-Failure to Display Muni Rec,,,
7041732848,GMD4454,NY,PAS,09/05/2014,46,SUBN,NISSA,T,16620,14020,78450,,0047,47,47,358563,T202,Q,0140P,,BX,F,1275,Burke Ave,,01/05/0001 12:00:00 PM,408,f1,,,,,BL,,2009,,0,M 23,46A-Double Parking (Non-COM),,,
7041732848,GMD4454,NY,PAS,09/05/2014,46,SUBN,NISSA,T,16620,14020,78450,,0047,47,47,358563,T202,Q,0140P,,BX,F,1275,Burke Ave,,01/05/0001 12:00:00 PM,408,f1,,,,,BL,,2009,,0,M 23,46A-Double Parking (Non-COM),,,
7469851148,FAP5392,NY,PAS,07/27/2014,71,SUBN,CHRYS,T,19940,53790,19990,,106,106,106,345236,T402,J,1032A,,Q,O,104-48,106th St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WHITE,,2001,,0,23 4,71A-Insp Sticker Expired (NYS),,,
7971171511,GMZ9968,NY,PAS,10/24/2014,38,SUBN,DODGE,T,37170,12010,31190,,0028,28,28,361062,T103,Q,0142P,,NY,F,567,W 170th St,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BL,,2001,,0,07 7,38-Failure to Display Muni Rec,,,
7960664584,GNR7904,NY,PAS,04/28/2015,71,4DSD,NISSA,T,39800,0,0,,122,122,122,359602,T303,E,0210P,,R,I,N,New Dorp Ln,10ft E/of 8th St,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WH,,2014,,0,03-P,71A-Insp Sticker Expired (NYS),,,
8014246780,EST5226,NY,PAS,04/06/2015,21,4DSD,AUDI,T,42820,71220,76790,,0052,52,52,354050,T201,M,0840A,,BX,O,3230,Jerome Ave,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0830A,1000A,GY,,2003,,0,A 21,21-No Parking (street clean),,,
8032451304,11983MD,NY,COM,02/19/2015,46,VAN,FRUEH,T,15710,35090,35110,,0020,20,20,351997,T103,A,1008A,0930A,NY,F,150,Columbus Ave,,,408,F1,,,,,WHITE,,1998,,0,F 77,46B-Double Parking (Com-100Ft),,,
7810663045,GNT1551,NY,PAS,08/22/2014,10,SUBN,MERCU,T,45340,0,0,,0001,1,1,358863,T105,N,0541P,,NY,I,E,Whitehall St,39ft S/of Water St,01/05/0001 12:00:00 PM,408,b,,YYYYYYY,,,BK,,2002,,0,Y 99,10-No Stopping,,,
7010228553,20162JV,NY,COM,09/29/2014,14,VAN,FORD,T,18210,27790,24890,,0019,19,19,357327,T103,E,0954A,,NY,O,107,E 61st St,,01/05/0001 12:00:00 PM,408,c,,Y,0700A,1000A,WH,,2006,,0,CC1,14-No Standing,,,
7095587980,EKU3526,NY,PAS,08/23/2014,70,4DSD,ME/BE,T,34690,10410,10510,,0018,18,18,357740,T102,D,1136P,,NY,F,32,W 46th St,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,GY,,2009,,0,MC 9,70A-Reg. Sticker Expired (NYS),,,
7806775717,GPS6447,NY,PAS,04/07/2015,19,SUBN,GMC,T,56490,13640,13940,,104,104,104,357359,T401,I,0125P,,Q,F,65-57,Myrtle Ave,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,TN,,2003,,0,69,19-No Stand (bus stop),,,
7613064682,X487CE,NY,PAS,02/05/2015,19,SUBN,NISSA,T,42490,8240,8390,,114,114,114,347619,T401,F,0302P,,Q,F,31-12,Ditmars Blvd,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,GY,,2012,,0,35 4,19-No Stand (bus stop),,,
1380007495,GWB8778,NY,PAS,03/17/2015,21,SDN,HONDA,S,0,0,0,,0073,73,0,515349,KN16,0000,1139A,,K,F,1097,T-BOYLAND ST,,01/05/0001 12:00:00 PM,408,D1,,BYBBBBB,1130A,0100P,WHITE,0,2012,-,0,,,,,
7623707838,GPD8676,NY,PAS,09/05/2014,37,SUBN,ME/BE,T,18630,10410,25390,,0019,19,19,358840,T103,N,0126P,0115P,NY,O,17,E 82nd St,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,BK,,2013,127-4618,0,20 7,37-Expired Muni Meter,,,
7181059520,50503JT,NY,COM,06/09/2015,53,VAN,DODGE,T,10110,17470,17490,,0013,13,13,359619,T102,J,1255P,,NY,F,424,2nd Ave,,01/05/0001 12:00:00 PM,408,f6,,,,,WHITE,,2005,,0,10 6,53-Safety Zone,,,
7808670807,GJP5957,NY,PAS,02/27/2015,38,2DSD,SMART,T,6480,8680,8730,,0066,66,66,357789,T302,P,1003A,,K,F,4206,14th Ave,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0830A,0700P,BK,,2014,,0,01 3,38-Failure to Display Muni Rec,,,
7867582393,ACR1925,NY,PAS,07/22/2014,20,SUBN,TOYOT,T,17490,10110,10010,,0013,13,13,361133,T102,L,0910A,,NY,F,321,E 25th St,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0700A,0700P,BLACK,,2006,,0,14 6,20A-No Parking (Non-COM),,,
7791996376,GPP2305,NY,PAS,11/28/2014,21,SUBN,INFIN,T,12840,19190,19540,,112,112,112,355544,T401,M,1004A,,Q,F,99-24,62nd Dr,,01/05/0001 12:00:00 PM,408,d1,,Y,0930A,1100A,GY,,2005,,0,K-AM,21-No Parking (street clean),,,
7391161457,60967MA,NY,COM,09/17/2014,14,VAN,GMC,T,24190,26790,26990,,0005,5,5,353164,T101,E,0409P,,NY,F,72,Kenmare St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,0400P,0700P,GY,,2002,,0,50 1,14-No Standing,,,
7100223489,FFZ5275,NY,PAS,02/28/2015,70,SUBN,FORD,T,54580,54790,45990,,109,109,109,357763,T401,E,0823A,,Q,F,42-13,Main St,,01/05/0001 12:00:00 PM,408,j3,,YYYYYYY,,,GR,,2004,,0,50-A,70A-Reg. Sticker Expired (NYS),,,
7886174549,28089JW,NY,COM,09/13/2014,14,VAN,FORD,T,34910,11110,13113,,0018,18,18,343455,T501,C,0354P,,NY,F,600,W 57th St,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,BLUE,,2006,,0,CU 9,14-No Standing,,,
7008623744,GPV8999,NY,PAS,11/18/2014,21,4DSD,KIA,T,7990,8390,8540,,114,114,114,357710,T401,A,0856A,,Q,F,33-02,31st Ave,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0830A,1000A,WH,,2007,,0,31 4,21-No Parking (street clean),,,
8005662014,66251MC,NY,COM,07/31/2014,50,VAN,GMC,T,0,0,0,,108,108,108,359317,T401,O,0152P,,Q,I,W,Center Blvd,0ft S/of 46th Ave,01/05/0001 12:00:00 PM,408,e5,,,,,YELLO,,2009,,0,G 41,50-Crosswalk,,,
7541946904,359TSG,TN,PAS,08/19/2014,21,PICK,FORD,T,31530,94730,80630,,0083,83,83,353993,T301,B,1114A,,K,F,1650,Dekalb Ave,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1100A,1230A,OTHER,,0,,0,11 3,21-No Parking (street clean),,,
7390767820,62670JM,NY,COM,03/27/2015,46,DELV,GMC,T,10010,18450,18470,,0019,19,19,356491,T103,K,1056A,1200P,NY,F,1394,1st Ave,,,408,F1,,,,,BROWN,,1987,,0,59 7,46B-Double Parking (Com-100Ft),,,
7097789542,26655JV,NY,COM,08/21/2014,14,PICK,FORD,T,35870,15710,11710,,0024,24,24,355567,T103,M,0253P,,NY,F,120,W 105th St,,01/05/0001 12:00:00 PM,408,c,,YYYYY,0500A,0600P,WH,,2006,,0,CC1,14-No Standing,,,
8029550868,62213ME,NY,COM,03/07/2015,84,REFG,HINO,T,34570,0,0,,0014,14,14,350408,T106,M,0713A,,NY,I,N,W 40th St,20ft E/of 8th Ave,01/05/0001 12:00:00 PM,408,k7,,,,,WH,,2014,,0,34 6,84-Platform lifts in low posit,,,
7550657531,84799MD,NY,COM,03/05/2015,38,REFG,NS/OT,T,45130,51530,23930,,0090,90,90,361838,T301,N,0913A,,K,F,812,Grand St,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,RED,,2004,,0,15 3,38-Failure to Display Muni Rec,,,
7003004732,31583TR,NY,TRC,08/06/2014,14,TRAC,INTER,T,13040,61490,13140,,112,112,112,356251,T401,B,0946A,,Q,F,95-06,63rd Dr,,01/05/0001 12:00:00 PM,408,c,,YYYYYYY,,,WH,,2006,,0,53-A,14-No Standing,,,
7819787892,32764JZ,NY,COM,11/03/2014,51,VAN,WORKH,T,33390,0,0,,0001,1,1,330602,T501,C,0835A,,NY,I,E,Washington St,75ft N/of Spring St,01/05/0001 12:00:00 PM,408,e3,,,,,BROWN,,2009,,0,05 6,51-Sidewalk,,,
7036550491,YNH69W,NJ,PAS,02/28/2015,20,4DSD,OLDSM,T,58590,13540,51590,,107,107,107,331734,T402,P,0252P,,Q,F,67-35,Parsons Blvd,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,WHITE,,0,,0,E 42,20A-No Parking (Non-COM),,,
8032013805,99225JW,NY,COM,02/18/2015,16,SUBN,CHEVR,T,18290,10210,10110,,0019,19,19,356191,T103,G,0918A,0842A,NY,O,250,E 65th St,,,408,k2,,Y,0800A,0700P,WH,,2008,,0,16 7,16-No Std (Com Veh) Com Plate,,,
7215175340,GRA6555,NY,PAS,02/02/2015,38,SUBN,SUBAR,T,5780,5830,5930,,0078,78,78,359321,T302,O,0328P,,K,F,302,7th Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,GR,,2004,,0,59 3,38-Failure to Display Muni Rec,,,
1364271102,GRN1761,NY,PAS,09/07/2014,19,SUBN,INFIN,P,42730,58730,23330,,0079,79,79,955705,0079,0000,0801P,0801P,K,F,1368,FULTON ST,,,408,C3,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,
1364271102,GRN1761,NY,PAS,09/07/2014,19,SUBN,INFIN,P,42730,58730,23330,,0079,79,79,955705,0079,0000,0801P,0801P,K,F,1368,FULTON ST,,,408,C3,,BBBBBBB,ALL,ALL,BLACK,0,2011,-,0,,,,,
7996948483,EME5919,NY,PAS,08/18/2014,21,4DSD,MAZDA,T,80230,31530,54130,,0088,88,88,346124,T301,M,0850A,,K,F,32,St James Pl,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,GY,,2005,,0,A 31,21-No Parking (street clean),,,
8009103810,1BR386,MA,999,09/10/2014,38,4DSD,KIA,T,42630,8830,8880,,0066,66,66,361265,T302,E,1202P,,K,F,4514,Ft Hamilton Pky,,01/05/0001 12:00:00 PM,408,h1,,YYYYYY,0800A,0700P,RED,,0,,0,43 3,38-Failure to Display Muni Rec,,,
7411848499,FCL5655,NY,PAS,01/24/2015,38,4DSD,NISSA,T,73720,27750,27780,,0052,52,52,358642,T201,X,1223P,,BX,F,3177,Webster Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BK,,2010,,0,31 2,38-Failure to Display Muni Rec,,,
7411848499,FCL5655,NY,PAS,01/24/2015,38,4DSD,NISSA,T,73720,27750,27780,,0052,52,52,358642,T201,X,1223P,,BX,F,3177,Webster Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,BK,,2010,,0,31 2,38-Failure to Display Muni Rec,,,
8014832590,T668020C,NY,OMT,06/23/2015,71,SUBN,DODGE,T,5880,9130,9180,,0066,66,66,361822,T302,B,1244P,,K,F,5105,8th Ave,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,WH,,2006,,0,43 3,71A-Insp Sticker Expired (NYS),,,
7007076737,EBN1672,NY,PAS,06/18/2015,21,SUBN,SUBAR,T,20390,14490,14640,,112,112,112,359322,T401,A,0940A,,Q,F,69-10,110th St,,01/05/0001 12:00:00 PM,408,d1,,Y,0930A,1100A,GY,,2009,,0,59-A,21-No Parking (street clean),,,
8002214470,GKB1437,NY,PAS,09/02/2014,70,SUBN,ROVER,T,14380,34980,35030,,0061,61,61,357105,T302,I,0149P,,K,O,492,Avenue P,,01/05/0001 12:00:00 PM,408,j3,,,,,BLACK,,0,,0,04 3,70-Reg. Sticker Missing (NYS),,,
7711797382,GXB2485,NY,PAS,06/13/2015,38,4DSD,CHEVR,T,47520,13420,77150,,0049,49,49,358137,T202,K,0907A,,BX,O,645,Lydig Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,0700P,GY,,2013,,0,01A,38-Failure to Display Muni Rec,,,
1369302800,21851MD,NY,COM,09/26/2014,78,VAN,CHEVR,P,14080,36880,75430,,0063,63,63,942411,0063,0000,1220A,1220A,K,F,4622,AVE J,,,408,J6,,BBBBBBB,ALL,ALL,WH,0,2005,-,0,,,,,
7999997020,N85FJC,QB,PAS,08/28/2014,40,4DSD,INFIN,T,19330,0,0,,0023,23,23,356959,T103,L,0319P,,NY,I,N,E 119th St,80ft E/of 5th Ave,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,SILVE,,0,,8,C 77,40-Fire Hydrant,,,
7662596230,PC606315,DE,PAS,08/06/2014,19,SUBN,TOYOT,T,29690,13113,36930,,0033,33,33,359294,T103,L,0525P,,NY,F,157-10,Riverside Dr,,01/05/0001 12:00:00 PM,408,c3,,YYYYYYY,,,SILVE,,0,,0,H 77,19-No Stand (bus stop),,,
7114339069,61370JZ,NY,COM,10/14/2014,20,VAN,GMC,T,18390,10410,25390,,0019,19,19,357722,T103,E,1126A,1053A,NY,O,21,E 70th St,,,408,d,,YYYYYYY,0600A,0600P,BL,,2010,,0,07 7,20-No Parking (Com Plate),,,
7687067150,FHN1651,NY,PAS,11/05/2014,71,4DSD,ME/BE,T,67490,12790,12990,,112,112,112,359333,T401,K,0830A,,Q,F,62-51,Wetherole St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,GY,,2007,,0,55-A,71A-Insp Sticker Expired (NYS),,,
8018687973,0AFTV3,CT,PAS,06/23/2015,21,SUBN,JEEP,T,74960,21220,68320,,0050,50,50,356975,T201,N,0740A,,BX,F,295,W 231st St,,01/05/0001 12:00:00 PM,408,d1,,Y,0730A,0800A,WHITE,,0,,0,B 21,21-No Parking (street clean),,,
7791596295,JBC1360,PA,PAS,12/11/2014,38,SUBN,FORD,T,37290,16590,16740,,110,110,110,358876,T401,S,1023A,,Q,O,80-20,Broadway,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,1000P,RED,,0,,0,45-A,38-Failure to Display Muni Rec,,,
7188995310,EAU1697,NY,PAS,09/23/2014,40,4DSD,NISSA,T,56520,17620,75050,,0050,50,50,361387,T201,D,0901A,,BX,O,3232,Oxford Ave,,01/05/0001 12:00:00 PM,408,e2,,YYYYYYY,,,BK,,2007,,7,04 2,40-Fire Hydrant,,,
7329495074,GCZ6633,NY,PAS,10/22/2014,21,4DSD,HONDA,T,72130,57030,55430,,0094,94,94,351966,T301,Y,0849A,,K,F,77,Powers St,,01/05/0001 12:00:00 PM,408,d1,,Y,0830A,1000A,BK,,2009,,0,U 31,21-No Parking (street clean),,,
7150225007,13935!8B,IL,PAS,08/08/2014,46,VAN,FORD,T,36320,74480,76850,,0046,46,46,358909,T201,I,0213P,0207P,BX,F,1750,Grand Ave,,,408,F1,,,,,WHITE,,0,,0,W 21,46B-Double Parking (Com-100Ft),,,
8008425519,142KFM,OK,PAS,05/06/2015,20,4DSD,NISSA,T,59120,40404,40404,,0050,50,50,355594,T201,J,0809A,,BX,F,4685,Post Rd,,01/05/0001 12:00:00 PM,408,d,,YYYYY,0800A,0400P,GREY,,0,,0,52 2,20A-No Parking (Non-COM),,,
8023320269,DRAPE1,NY,SRF,06/01/2015,17,4DSD,NISSA,T,9380,5010,5130,,0072,72,72,361045,T302,J,0455P,,K,O,150,56th St,,01/05/0001 12:00:00 PM,408,c4,,YYYYY,0800A,0600P,BR,,2013,,0,J 32,17-No Stand (exc auth veh),,,
7311195445,DBA3587,NY,PAS,10/03/2014,21,SUBN,NISSA,T,36330,26230,77930,,0067,67,67,357080,T302,K,0859A,,K,F,245,E 34th St,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,0800A,0930A,BK,,2004,,0,30 3,21-No Parking (street clean),,,
7241900996,AHC1172,NY,PAS,08/25/2014,37,SUBN,FORD,T,54580,15390,15690,,107,107,107,361342,T402,T,0219P,0213P,Q,F,73-21,Main St,,01/05/0001 12:00:00 PM,408,h1,,YYYYY,0800A,0700P,WH,,2012,451-2454,0,06 4,37-Expired Muni Meter,,,
7397964280,FGZ4972,NY,PAS,01/19/2015,71,SUBN,FORD,T,74910,25705,25790,,0050,50,50,361290,T201,K,0133P,,BX,F,108,W 228 St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,BK,,2014,,0,30 2,71A-Insp Sticker Expired (NYS),,,
7397964280,FGZ4972,NY,PAS,01/19/2015,71,SUBN,FORD,T,74910,25705,25790,,0050,50,50,361290,T201,K,0133P,,BX,F,108,W 228 St,,01/05/0001 12:00:00 PM,408,j6,,YYYYYYY,,,BK,,2014,,0,30 2,71A-Insp Sticker Expired (NYS),,,
7071279469,EED6605,NY,PAS,12/13/2014,83,SUBN,FORD,T,54790,54580,52390,,109,109,109,357787,T401,H,1227P,,Q,O,136-42,Maple Ave,,01/05/0001 12:00:00 PM,408,j1,,,,,WH,,0,,0,04 4,83-Improper Registration,,,
7794300010,DVF6518,NY,PAS,07/26/2014,38,SUBN,HONDA,T,9140,39595,59590,,109,109,109,355608,T401,J,0438P,,Q,F,133-10,39th Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0900A,0700P,DK/,,2007,,0,51-P,38-Failure to Display Muni Rec,,,
7047336667,AE94873,CA,PAS,06/28/2014,37,VAN,FORD,T,20390,14010,22890,,0007,7,7,361035,T101,D,0248P,0241P,NY,F,11,Essex St,,,408,h1,,Y,0900A,0700P,WHITE,,0,102-5100,0,66 1,37-Expired Muni Meter,,,
7570766775,GTE8760,NY,PAS,12/31/2014,38,4DSD,HONDA,T,77150,40404,40404,,0049,49,49,358665,T202,B,0854A,,BX,I,,WHITE PLAINS RD LOT,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,1000P,WHITE,,2010,,0,01A,38-Failure to Display Muni Rec,,,
7570766775,GTE8760,NY,PAS,12/31/2014,38,4DSD,HONDA,T,77150,40404,40404,,0049,49,49,358665,T202,B,0854A,,BX,I,,WHITE PLAINS RD LOT,,01/05/0001 12:00:00 PM,408,h1,,Y,0800A,1000P,WHITE,,2010,,0,01A,38-Failure to Display Muni Rec,,,
7176738877,DXZ4611,NY,PAS,10/21/2014,39,4DSD,NISSA,T,65320,76950,26670,,0041,41,41,358935,T202,E,0122P,1208P,BX,F,1093,Southern Blvd,,01/05/0001 12:00:00 PM,408,d,,Y,0800A,0700P,GL,,1999,,0,17A,39-Overtime PKG-Time Limt Post,,,
8006798679,PD9264S,PA,PAS,05/30/2015,38,SUBN,CADIL,T,8320,55520,77150,,0049,49,49,361099,T202,B,1152A,,BX,F,678,Allerton Ave,,01/05/0001 12:00:00 PM,408,h1,,Y,0830A,0700P,SILVE,,0,,0,11A,38-Failure to Display Muni Rec,,,
7773860440,G14EZP,NJ,PAS,06/03/2015,21,4DSD,HINO,T,68320,75080,75120,,0050,50,50,354050,T201,M,0942A,,BX,O,3604,Tibbett Ave,,01/05/0001 12:00:00 PM,408,d1,,Y,0930A,1100A,WHITE,,0,,0,E 21,21-No Parking (street clean),,,
8006523010,8AJRF6,CT,PAS,01/21/2015,20,VAN,FORD,T,28930,27530,29830,,0084,84,84,358173,T301,A,1109A,,K,O,219,Congress St,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,WHITE,,0,,0,05 3,20A-No Parking (Non-COM),,,
8006523010,8AJRF6,CT,PAS,01/21/2015,20,VAN,FORD,T,28930,27530,29830,,0084,84,84,358173,T301,A,1109A,,K,O,219,Congress St,,01/05/0001 12:00:00 PM,408,d,,YYYYYYY,,,WHITE,,0,,0,05 3,20A-No Parking (Non-COM),,,
7297547219,JE9292,NY,COM,01/22/2015,21,VAN,FORD,T,44990,35390,35410,,0020,20,20,358659,T103,J,1122A,,NY,F,441,West End Ave,,01/05/0001 12:00:00 PM,408,d1,,Y  Y,1100A,1230A,WHITE,,2007,,0,47 7,21-No Parking (street clean),,,
